Cristiano Ronaldo,32,Portugal,94,Real Madrid CF,€95.5M,€565K
T. Savanier,25,France,72,Nîmes Olympique,€3.8M,€4K
Verza,30,Spain,72,UD Almería,€2.3M,€15K
N. Mukiele,19,France,72,Montpellier Hérault SC,€4.5M,€9K
D. Di Gennaro,29,Italy,72,Lazio,€3M,€31K
T. Buffel,36,Belgium,72,KRC Genk,€1M,€9K
Xisco,31,Spain,72,CA Osasuna,€2.8M,€9K
Roderick Miranda,26,Portugal,72,Wolverhampton Wanderers,€3.2M,€31K
Marco Baixinho,27,Portugal,72,FC Paços de Ferreira,€2.9M,€8K
D. Brivio,29,Italy,72,Virtus Entella,€2.4M,€20K
S. Longo,25,Italy,72,CD Tenerife,€4.1M,€39K
L. Klostermann,21,Germany,72,RB Leipzig,€4.9M,€25K
Torrejón,31,Spain,72,1. FC Union Berlin,€2.1M,€20K
N. Leiva,20,Spain,72,Real Betis Balompié,€4.8M,€16K
G. Fofana,24,France,72,Amiens SC Football,€3.6M,€11K
R. Jenssen,29,Norway,72,FC Groningen,€3M,€10K
D. Aleksić,26,Serbia,72,FC St. Gallen,€3.8M,€12K
D. Kourmpelis,23,Greece,72,Panathinaikos FC,€3.5M,€1K
Moreira,35,Portugal,72,Estoril Praia,€725K,€4K
O. Čelůstka,28,Czech Republic,72,Antalyaspor,€2.5M,€13K
M. Kosanović,27,Serbia,72,Göztepe,€3M,€11K
B. Balaj,26,Albania,72,Terek Grozny,€3.9M,€25K
De Tomás,22,Spain,72,Rayo Vallecano,€4.3M,€75K
M. Rits,23,Belgium,72,KV Mechelen,€4.1M,€10K
B. Cristante,22,Italy,72,Atalanta,€4.9M,€8K
M. Kadlec,32,Czech Republic,72,Sparta Praha,€1.8M,€1K
Edgar Costa,30,Portugal,72,CS Marítimo,€2.9M,€8K
D. Zakaria,20,Switzerland,72,Borussia Mönchengladbach,€7M,€18K
W. Brama,30,Netherlands,72,Central Coast Mariners,€2.3M,€3K
Alex,25,Portugal,72,Salernitana,€3.7M,€5K
T. Didillon,21,France,72,FC Metz,€3.9M,€6K
D. Selke,22,Germany,72,Hertha BSC Berlin,€5M,€18K
M. Maignan,21,France,72,LOSC Lille,€3.5M,€14K
B. Pedretti,36,France,72,AS Nancy Lorraine,€425K,€4K
Guedes,30,Portugal,72,Rio Ave FC,€3M,€8K
M. Møller Dæhli,22,Norway,72,FC St. Pauli,€4.2M,€15K
Z. Bakkali,21,Belgium,72,RC Deportivo de La Coruña,€4.4M,€16K
M. Malyshev,24,Ukraine,72,Shakhtar Donetsk,€3.6M,€1K
M. Gajić,21,Serbia,72,Girondins de Bordeaux,€3.6M,€19K
V. Regini,26,Italy,72,Sampdoria,€3M,€21K
Jordi Masip,28,Spain,72,Real Valladolid,€2.6M,€6K
Juan Cala,27,Spain,72,Getafe CF,€3M,€15K
M. Ardemagni,30,Italy,72,Avellino,€3M,€4K
C. Nyman,24,Sweden,72,Eintracht Braunschweig,€4.1M,€17K
M. Ciani,33,France,72,LA Galaxy,€1.3M,€6K
O. Lewicki,24,Sweden,72,Malmö FF,€3.3M,€4K
L. Vibe,30,Denmark,72,Brentford,€3M,€32K
Z. Tomašević,27,Montenegro,72,KV Oostende,€2.6M,€11K
D. Dąbrowski,24,Poland,72,Cracovia,€3.4M,€5K
Iván López,23,Spain,72,Levante UD,€3.7M,€13K
Pablo Maffeo,19,Spain,72,Girona CF,€5M,€31K
E. Pisano,30,Italy,72,Bristol City,€2.2M,€27K
B. Petković,22,Croatia,72,Bologna,€4.6M,€31K
Marco Matias,28,Portugal,72,Sheffield Wednesday,€3.1M,€41K
J. Hušbauer,27,Czech Republic,72,,€0,€0.00
M. Maloča,28,Croatia,72,SpVgg Greuther Fürth,€2.5M,€7K
M. Canini,32,Italy,72,Cremonese,€1.8M,€17K
T. Derijck,30,Belgium,72,SV Zulte-Waregem,€2.3M,€11K
M. Cassani,33,Italy,72,Bari,€1.2M,€4K
M. Gaćinović,22,Serbia,72,Eintracht Frankfurt,€4.3M,€17K
E. Kaçe,23,Albania,72,PAOK Thessaloniki,€3.9M,€1K
K. Lasagna,24,Italy,72,Udinese,€4.1M,€18K
S. Holmén,25,Sweden,72,Dinamo Moscow,€3.3M,€20K
D. Contento,27,Germany,72,Girondins de Bordeaux,€2.9M,€25K
J. Kappelhof,26,Netherlands,72,Chicago Fire Soccer Club,€3.1M,€6K
Paco Montañés,30,Spain,72,CD Tenerife,€2.9M,€7K
E. Cascione,33,Italy,72,Cesena,€1.8M,€3K
A. Diakhaby,20,France,72,AS Monaco,€5M,€19K
C. Biraghi,24,Italy,72,Fiorentina,€3.5M,€3K
Hernán,26,Spain,72,UD Las Palmas,€3.6M,€14K
David Navarro,37,Spain,72,AD Alcorcón,€425K,€6K
Aketxe,23,Spain,72,Athletic Club de Bilbao,€4.3M,€14K
J. Augustin,20,France,72,RB Leipzig,€4.7M,€32K
Pedro Rebocho,22,Portugal,72,En Avant de Guingamp,€3.9M,€13K
José Mari,29,Spain,72,Cádiz C.F.,€2.4M,€7K
J. Morávek,27,Czech Republic,72,FC Augsburg,€3.5M,€17K
I. Cissé,23,Belgium,72,Fulham,€3.6M,€23K
Alberto Martín,28,Spain,72,Granada CF,€2.8M,€8K
T. Kehrer,20,Germany,72,FC Schalke 04,€4.9M,€17K
C. Günter,24,Germany,72,SC Freiburg,€3.3M,€14K
Unai López,21,Spain,72,Rayo Vallecano,€5M,€13K
J. Cétout,29,France,72,AS Nancy Lorraine,€2.4M,€6K
M. Le Bihan,27,France,72,OGC Nice,€3.3M,€23K
R. Sigurðsson,31,Iceland,72,Rubin Kazan,€2.1M,€27K
J. de Wijs,22,Netherlands,72,Excelsior,€3.5M,€9K
M. Klich,27,Poland,72,Leeds United,€3.5M,€24K
A. Ignjovski,26,Serbia,72,SC Freiburg,€3.1M,€16K
L. Benito,25,Switzerland,72,BSC Young Boys,€3.3M,€14K
B. Kapustka,20,Poland,72,SC Freiburg,€5.5M,€32K
H. Bazile,27,France,72,SM Caen,€3.3M,€17K
F. Giefer,27,Germany,72,FC Augsburg,€2.5M,€13K
S. Šimić,22,Czech Republic,72,Crotone,€3.9M,€41K
L. Kozák,28,Czech Republic,72,Bari,€3.2M,€5K
David Costas,22,Spain,72,FC Barcelona B,€3.5M,€13K
Edgar Badía,25,Spain,72,CF Reus Deportiu,€3.1M,€4K
Sequeira,26,Portugal,72,SC Braga,€2.6M,€8K
I. Chochev,24,Bulgaria,72,Palermo,€4.2M,€3K
M. Gulde,26,Germany,72,SC Freiburg,€3.1M,€16K
B. Jeannot,25,France,72,Dijon FCO,€4.1M,€14K
J. Prior,21,France,72,Girondins de Bordeaux,€3.5M,€14K
J. Hamad,26,Sweden,72,Hammarby IF,€3.7M,€5K
V. Wormgoor,28,Netherlands,72,SK Brann,€2.8M,€5K
Albizua,28,Spain,72,C.D. Leonesa S.A.D.,€2.8M,€7K
F. Hadergjonaj,22,Switzerland,72,Huddersfield Town,€3.7M,€13K
D. Boyata,26,Belgium,72,Celtic,€3M,€32K
B. Verbič,23,Slovenia,72,FC København,€4.3M,€13K
Pedraza,21,Spain,72,Deportivo Alavés,€4.3M,€16K
B. Stancu,30,Romania,72,Bursaspor,€2.9M,€13K
F. Boeckx,30,Belgium,72,RSC Anderlecht,€2M,€12K
K. Onisiwo,25,Austria,72,1. FSV Mainz 05,€3.9M,€18K
M. Răduţ,27,Romania,72,Lech Poznań,€3.3M,€8K
M. Duhamel,32,France,72,US Quevilly-Rouen,€2.5M,€6K
Barragán,30,Spain,72,Real Betis Balompié,€2.2M,€12K
K. Overmeire,31,Belgium,72,Sporting Lokeren,€2.1M,€10K
F. Jungwirth,28,Germany,72,San Jose Earthquakes,€2.8M,€6K
L. Lacroix,25,Switzerland,72,AS Saint-Étienne,€3.5M,€20K
S. De Witte,29,Belgium,72,KV Mechelen,€2.4M,€11K
Cotán,21,Spain,72,Real Valladolid,€4.2M,€5K
N. Höfler,27,Germany,72,SC Freiburg,€2.6M,€16K
S. Pawłowski,30,Poland,72,Termalica Bruk-Bet Nieciecza,€2.9M,€8K
Gonçalo Brandão,30,Portugal,72,Estoril Praia,€2.3M,€7K
P. Tytoń,30,Poland,72,RC Deportivo de La Coruña,€2M,€12K
João Carvalho,20,Portugal,72,SL Benfica,€5.5M,€7K
Manu Barreiro,30,Spain,72,Gimnàstic de Tarragona,€3M,€9K
M. Dupé,24,France,72,FC Nantes,€2.9M,€10K
M. Krasić,32,Serbia,72,Lechia Gdańsk,€2.4M,€7K
Ángel,30,Spain,72,Getafe CF,€3M,€17K
M. Martin,29,France,72,Stade de Reims,€3M,€8K
M. Leovac,28,Croatia,72,PAOK Thessaloniki,€2.5M,€1K
Vigaray,22,Spain,72,Deportivo Alavés,€3.6M,€13K
S. Souprayen,28,France,72,Hellas Verona,€2.5M,€18K
J. Wiland,36,Sweden,72,Hammarby IF,€425K,€2K
Tiago Gomes,30,Portugal,72,CD Feirense,€2.2M,€7K
O. Zinchenko,20,Ukraine,72,Manchester City,€5M,€51K
M. Troest,30,Denmark,72,Novara,€2.3M,€4K
M. Siopis,23,Greece,72,,€0,€0.00
Arroyo,28,Spain,72,Albacete Balompié,€2.5M,€7K
E. Calaió,35,Italy,72,Parma,€1.4M,€4K
A. Mierzejewski,30,Poland,72,Sydney FC,€2.9M,€8K
J. Callsen-Bracker,32,Germany,72,FC Augsburg,€1.8M,€16K
P. Retsos,18,Greece,72,Bayer 04 Leverkusen,€4.9M,€15K
A. Fiola,27,Hungary,72,,€0,€0.00
M. Vilotić,30,Serbia,72,Grasshopper Club Zürich,€2.3M,€13K
M. Rybus,27,Poland,72,Lokomotiv Moscow,€2.6M,€25K
B. Mechele,24,Belgium,72,Club Brugge KV,€3.4M,€13K
Óscar Plano,26,Spain,72,Real Valladolid,€3.7M,€8K
A. Søderlund,29,Norway,72,AS Saint-Étienne,€3.1M,€26K
Hervías,24,Spain,72,Real Valladolid,€4.2M,€12K
S. Ingason,23,Iceland,72,FC Rostov,€3.5M,€18K
L. Ceppitelli,27,Italy,72,Cagliari,€3M,€30K
Ricardo Costa,36,Portugal,72,Tondela,€425K,€3K
B. Hämäläinen,28,Denmark,72,SV Zulte-Waregem,€2.5M,€11K
L. Cavanda,26,Belgium,72,Standard de Liège,€3.1M,€32K
J. Hyka,29,Albania,72,San Jose Earthquakes,€3M,€7K
A. Tettey,31,Norway,72,Norwich City,€2.1M,€23K
A. Barák,22,Czech Republic,72,Udinese,€5M,€16K
F. Lemoine,30,France,72,FC Lorient,€2.9M,€6K
A. Tziolis,32,Greece,72,Al Fayha,€1.8M,€14K
Tiago Silva,24,Portugal,72,CD Feirense,€4.1M,€5K
A. Hansen,27,Norway,72,Rosenborg BK,€2.5M,€5K
S. Fürstner,29,Germany,72,1. FC Union Berlin,€2.4M,€21K
L. Ariaudo,28,Italy,72,Frosinone,€2.5M,€4K
Luso,32,Spain,72,SD Huesca,€1.8M,€6K
N. Frey,33,France,72,Chievo Verona,€1.2M,€11K
L. Lollo,26,Italy,72,Empoli,€3.8M,€4K
Zapater,32,Spain,72,Real Zaragoza,€1.8M,€8K
Amaya,34,Spain,71,Rayo Vallecano,€725K,€8K
C. Râpă,27,Romania,71,Pogoń Szczecin,€2.2M,€5K
P. Niemeyer,33,Germany,71,SV Darmstadt 98,€950K,€16K
J. Lotiès,32,France,71,KAS Eupen,€1.4M,€9K
R. Gagliolo,27,Italy,71,Parma,€2M,€3K
Sergio Herrera,24,Spain,71,CA Osasuna,€2.4M,€5K
J. Filipović,24,Croatia,71,Sporting Lokeren,€2.7M,€9K
Isma López,27,Spain,71,Real Sporting de Gijón,€2.2M,€8K
R. Pierre-Gabriel,19,France,71,AS Saint-Étienne,€3.2M,€11K
A. Caracciolo,27,Italy,71,Hellas Verona,€2.3M,€17K
R. van der Vaart,34,Netherlands,71,FC Midtjylland,€1.2M,€16K
U. Hünemeier,31,Germany,71,Brighton & Hove Albion,€1.6M,€29K
G. Jung,22,Germany,71,Hamburger SV,€3.2M,€18K
R. Koolwijk,31,Netherlands,71,Excelsior,€1.6M,€8K
A. Sobiech,27,Poland,71,SV Darmstadt 98,€2.8M,€19K
Jordi Calavera,21,Spain,71,Real Sporting de Gijón,€3M,€10K
Molinero,31,Spain,71,Getafe CF,€1.6M,€15K
Lucas Torró,22,Spain,71,CA Osasuna,€3.6M,€6K
O. Deschacht,36,Belgium,71,RSC Anderlecht,€325K,€10K
Danilo,27,Belgium,71,Antalyaspor,€2.5M,€13K
S. Lundevall,28,Sweden,71,IF Elfsborg,€2.4M,€5K
Alberto Benito,25,Spain,71,Real Zaragoza,€2.6M,€8K
Ramón Folch,27,Spain,71,Real Oviedo,€2.4M,€7K
T. Kupisz,27,Poland,71,Cesena,€2.5M,€3K
M. Makuszewski,27,Poland,71,Lech Poznań,€2.5M,€8K
P. Gerkens,22,Belgium,71,RSC Anderlecht,€3.2M,€14K
S. Filip,23,Romania,71,,€0,€0.00
Isaías,30,Spain,71,Adelaide United,€1.8M,€5K
Quini,27,Spain,71,Granada CF,€2.2M,€7K
I. Fossum,20,Norway,71,Hannover 96,€3.3M,€20K
E. Rolland,28,France,71,KV Kortrijk,€2.4M,€12K
R. Guzmics,30,Hungary,71,,€0,€0.00
H. Nielsen,23,Norway,71,Fortuna Düsseldorf,€3.1M,€18K
A. Koura,24,France,71,AS Nancy Lorraine,€3.1M,€6K
A. Mendy,23,France,71,Girondins de Bordeaux,€3.2M,€26K
Gerard Valentín,23,Spain,71,RC Deportivo de La Coruña,€2.8M,€13K
A. Lucarelli,39,Italy,71,Parma,€160K,€3K
R. Leipertz,24,Germany,71,FC Ingolstadt 04,€3.1M,€14K
S. Skrzybski,24,Germany,71,1. FC Union Berlin,€3.2M,€21K
S. Kerk,23,Germany,71,1. FC Nürnberg,€3.2M,€9K
Pedro Nuno,22,Portugal,71,Tondela,€3.6M,€8K
K. Bonifazi,21,Italy,71,Torino,€3.6M,€19K
C. Janker,32,Germany,71,FC Augsburg,€1.4M,€16K
S. von Bergen,34,Switzerland,71,BSC Young Boys,€725K,€15K
F. Macheda,25,Italy,71,Novara,€2.9M,€4K
T. Schütz,29,Germany,71,DSC Arminia Bielefeld,€1.8M,€7K
S. Rizzato,35,Italy,71,Avellino,€1M,€3K
Vadillo,22,Spain,71,SD Huesca,€3.5M,€6K
A. Gogia,25,Germany,71,1. FC Union Berlin,€2.9M,€23K
A. Gyurcsó,26,Hungary,71,Pogoń Szczecin,€2.8M,€6K
A. Marušić,24,Montenegro,71,Lazio,€2.6M,€23K
D. Jevtić,24,Switzerland,71,Lech Poznań,€3.2M,€7K
G. Marilungo,27,Italy,71,La Spezia,€2.5M,€20K
C. Puggioni,36,Italy,71,Sampdoria,€325K,€11K
E. Fernández,22,France,71,Deportivo Alavés,€3.3M,€14K
Flavio Paixão,32,Portugal,71,Lechia Gdańsk,€1.8M,€7K
R. Strieder,24,Germany,71,FC Utrecht,€2.6M,€7K
J. Marié,25,France,71,Dijon FCO,€3M,€13K
L. Vitale,29,Italy,71,Salernitana,€1.8M,€4K
D. Lévêque,27,France,71,PAOK Thessaloniki,€2.2M,€1K
I. Močinić,24,Croatia,71,SK Rapid Wien,€3.2M,€14K
Víctor Casadesús,32,Spain,71,CD Tenerife,€1.9M,€8K
J. Grimm,30,France,71,RC Strasbourg,€1.8M,€15K
T. Moulin,27,France,71,Legia Warszawa,€2.2M,€7K
P. Glykos,30,Greece,71,PAOK Thessaloniki,€1.5M,€1K
A. Rochat,34,Switzerland,71,FC Lausanne-Sports,€725K,€8K
P. Ziereis,24,Germany,71,FC St. Pauli,€2.7M,€11K
J. Berthomier,27,France,71,Stade Brestois 29,€2.5M,€6K
Pedro Tiba,28,Portugal,71,Grupo Desportivo de Chaves,€2.4M,€9K
Juan Muñoz,21,Spain,71,UD Almería,€3.2M,€10K
P. Kieszek,33,Poland,71,Córdoba CF,€1.2M,€6K
D. Royer,27,Austria,71,New York Red Bulls,€2.5M,€7K
M. Caktaš,25,Croatia,71,Rubin Kazan,€3.1M,€27K
G. Sunu,26,France,71,Angers SCO,€2.8M,€18K
R. Leeuwin,29,Netherlands,71,FC Utrecht,€1.8M,€9K
Tyronne,26,Spain,71,CD Tenerife,€2.8M,€7K
João Pedro,24,Portugal,71,LA Galaxy,€3M,€6K
U. Bech,24,Denmark,71,Hannover 96,€3.1M,€23K
J. Larsson,27,Sweden,71,Brøndby IF,€2.2M,€13K
André Leal,21,Portugal,71,FC Paços de Ferreira,€3.7M,€6K
F. Bellugou,30,France,71,ES Troyes AC,€1.8M,€15K
M. Coda,28,Italy,71,Benevento Calcio,€2.4M,€22K
R. Schoofs,23,Belgium,71,KV Mechelen,€3.1M,€10K
V. Di Cesare,34,Italy,71,Parma,€725K,€4K
Montoro,29,Spain,71,Granada CF,€1.8M,€8K
A. Grassi,22,Italy,71,Ferrara (SPAL),€3.6M,€32K
R. Hennings,29,Germany,71,Fortuna Düsseldorf,€2.4M,€21K
T. Pledl,23,Germany,71,FC Ingolstadt 04,€3.3M,€14K
J. Bamba,21,France,71,AS Saint-Étienne,€4.1M,€20K
C. Ledesma,34,Italy,71,FC Lugano,€725K,€6K
J. Gol,31,Poland,71,Amkar Perm,€2M,€16K
F. Klein,30,Austria,71,FK Austria Wien,€1.7M,€15K
Carlitos,34,Portugal,71,FC Sion,€1.2M,€16K
Y. Sanogo,24,France,71,Toulouse FC,€3.2M,€19K
G. Gianniotas,24,Greece,71,Real Valladolid,€3.2M,€7K
T. Schick,27,Austria,71,BSC Young Boys,€2.5M,€16K
Carpio,33,Spain,71,Cádiz C.F.,€900K,€6K
F. Hübner,26,Germany,71,Hannover 96,€2.4M,€24K
E. Saveljich,26,Montenegro,71,Albacete Balompié,€2.6M,€15K
O. Boscagli,19,France,71,Nîmes Olympique,€3.6M,€10K
N. Maupay,20,France,71,Brentford,€3.7M,€26K
Xavi Torres,30,Spain,71,Perth Glory,€1.8M,€7K
E. Bourgaud,29,France,71,Amiens SC Football,€2.3M,€14K
K. Diks,20,Netherlands,71,Feyenoord,€3M,€26K
G. Belaud,30,France,71,Stade Brestois 29,€1.7M,€5K
Seoane,34,Spain,71,CD Lugo,€725K,€6K
Iñigo Pérez,29,Spain,71,CD Numancia,€1.8M,€7K
D. Cools,21,Belgium,71,Club Brugge KV,€3M,€11K
M. Dąbrowski,30,Poland,71,Legia Warszawa,€1.8M,€7K
M. Pintilii,32,Romania,71,,€0,€0.00
M. Kamiński,25,Poland,71,VfB Stuttgart,€2.5M,€15K
Jorge Sáenz,20,Spain,71,CD Tenerife,€4.7M,€5K
J. Kiełb,29,Poland,71,Korona Kielce,€2.3M,€6K
N. Leali,24,Italy,71,SV Zulte-Waregem,€2.2M,€34K
M. Basha,30,Albania,71,Bari,€2.2M,€4K
D. Cvetinović,28,Serbia,71,RC Lens,€2.2M,€7K
V. Fiorillo,27,Italy,71,Pescara,€1.6M,€3K
M. Henriksen,24,Norway,71,Hull City,€3M,€8K
Germán,30,Spain,71,Granada CF,€1.8M,€7K
F. Holland,26,Germany,71,SV Darmstadt 98,€2.3M,€16K
S. Malezas,32,Greece,71,PAOK Thessaloniki,€1.4M,€1K
M. Stoppelkamp,30,Germany,71,MSV Duisburg,€2.2M,€6K
S. Çikalleshi,26,Albania,71,Osmanlıspor,€2.8M,€14K
A. Vaņins,37,Latvia,71,FC Zürich,€160K,€6K
A. Papadopoulos,32,Greece,71,Brisbane Roar,€1.4M,€5K
N. De Pauw,27,Belgium,71,SV Zulte-Waregem,€2.5M,€12K
Gaztañaga,26,Spain,71,Gimnàstic de Tarragona,€2.6M,€7K
D. Dessena,30,Italy,71,Cagliari,€2.2M,€33K
João Diogo,29,Portugal,71,CF Os Belenenses,€1.8M,€6K
M. Bjärsmyr,31,Sweden,71,Medicana Sivasspor,€1.6M,€10K
J. Poulsen,33,Denmark,71,FC Midtjylland,€1.4M,€19K
J. Mauri,21,Italy,71,Milan,€3.3M,€41K
N. Bärkroth,25,Sweden,71,Lech Poznań,€2.8M,€8K
M. Barthelmé,28,France,71,La Berrichonne de Châteauroux,€2.4M,€6K
C. Schulz,34,Germany,71,SK Sturm Graz,€725K,€14K
D. Rotariu,21,Romania,71,Royal Excel Mouscron,€3.5M,€13K
A. Hoffmann,24,Germany,71,Fortuna Düsseldorf,€2.6M,€15K
G. Valsvik,24,Norway,71,Eintracht Braunschweig,€2.8M,€14K
Oier,27,Spain,71,Levante UD,€1.8M,€12K
B. Nieuwkoop,21,Netherlands,71,Feyenoord,€3M,€8K
Edu Machado,27,Portugal,71,Boavista FC,€2M,€6K
Álvaro,22,Spain,71,Getafe CF,€3.3M,€14K
M. Knaller,30,Austria,71,FC Ingolstadt 04,€1.5M,€12K
Baena,28,Spain,71,Granada CF,€2.2M,€8K
Z. Korcsmár,28,Hungary,71,FC Midtjylland,€2.2M,€19K
José Arnáiz,22,Spain,71,FC Barcelona B,€3.6M,€6K
M. Jonckheere,27,Belgium,71,KV Oostende,€2.7M,€12K
J. Martins Pereira,31,France,71,En Avant de Guingamp,€1.6M,€15K
J. van den Berg,31,Netherlands,71,Reading,€1.6M,€22K
Mika,26,Portugal,71,Sunderland,€2.1M,€6K
João Teixeira,23,Portugal,71,Vitória Setúbal,€3.2M,€8K
Cláudio Ramos,25,Portugal,71,Tondela,€2.3M,€4K
J. Cuffaut,29,France,71,AS Nancy Lorraine,€1.8M,€6K
V. Kjartansson,27,Iceland,71,,€0,€0.00
A. Abrashi,27,Albania,71,SC Freiburg,€2M,€16K
Suso Santana,32,Spain,71,CD Tenerife,€1.8M,€7K
J. Ikoné,19,France,71,Montpellier Hérault SC,€4.1M,€25K
A. Rispoli,28,Italy,71,Palermo,€2.4M,€4K
Pita,32,Spain,71,CD Lugo,€1.4M,€6K
J. Rosenthal,31,Germany,71,SV Darmstadt 98,€2.1M,€19K
G. Koutroumpis,26,Greece,71,Panathinaikos FC,€2.4M,€1K
A. Losilla,31,France,71,VfL Bochum,€1.6M,€13K
N. Zimling,32,Denmark,71,SønderjyskE,€1.4M,€10K
M. Eggestein,20,Germany,71,SV Werder Bremen,€3.8M,€15K
Miguel Silva,22,Portugal,71,Vitória Guimarães,€2.3M,€5K
B. Koita,26,France,71,Kasimpaşa SK,€2.8M,€12K
A. Bakasetas,24,Greece,71,AEK Athens,€3.1M,€1K
Pozo,21,Spain,71,UD Almería,€3.4M,€6K
Marc Mateu,27,Spain,71,CD Numancia,€2.5M,€8K
C. Coosemans,24,Belgium,71,KV Mechelen,€2.2M,€7K
C. Cambon,30,France,71,US Orléans Loiret Football,€1.8M,€5K
D. Halfar,29,Germany,71,1. FC Kaiserslautern,€2.3M,€10K
P. Schiattarella,30,Italy,71,Ferrara (SPAL),€2.2M,€11K
F. Caputo,29,Italy,71,Empoli,€2.4M,€4K
N. Bahoui,26,Sweden,71,Grasshopper Club Zürich,€2.5M,€14K
M. Chanot,27,Luxembourg,71,New York City Football Club,€2M,€6K
Álvaro García,24,Spain,71,Cádiz C.F.,€3.2M,€6K
M. Madl,29,Austria,71,Fulham,€1.8M,€29K
C. Mandanne,32,France,71,La Berrichonne de Châteauroux,€1.9M,€6K
Yannick Djaló,31,Portugal,71,Vitória Setúbal,€2.1M,€7K
J. Dahlin,30,Sweden,71,Malmö FF,€1.5M,€4K
V. Anita,28,Netherlands,71,Leeds United,€1.9M,€23K
D. Larsson,30,Sweden,71,Akhisar Belediyespor,€2.2M,€13K
Guarrotxena,24,Spain,71,C.D. Leonesa S.A.D.,€3.4M,€7K
D. Bassi,32,Italy,71,La Spezia,€1.4M,€3K
M. Costanzo,29,Switzerland,71,FC Thun,€2.3M,€12K
B. Röcker,27,Germany,71,Brøndby IF,€2.2M,€13K
F. Coltorti,36,Switzerland,71,RB Leipzig,€325K,€17K
C. Lepoint,32,Belgium,71,KV Kortrijk,€1.8M,€11K
M. Caligiuri,33,Germany,71,SpVgg Greuther Fürth,€950K,€9K
J. Hoogma,19,Netherlands,71,TSG 1899 Hoffenheim,€4M,€11K
M. Correia,28,Portugal,71,1. FC Kaiserslautern,€1.9M,€10K
K. Akpoguma,22,Germany,71,TSG 1899 Hoffenheim,€3.3M,€18K
P. Hosiner,28,Austria,71,1. FC Union Berlin,€2.4M,€25K
Y. Karamoh,18,France,71,Inter,€4.9M,€11K
S. Chernik,29,Belarus,71,AS Nancy Lorraine,€1.6M,€5K
M. Miloš,24,Croatia,71,Lechia Gdańsk,€2.6M,€7K
T. Matton,31,Belgium,71,KAA Gent,€2.1M,€15K
Alan Baró,32,Spain,71,Central Coast Mariners,€1.4M,€3K
A. Donis,20,Greece,71,VfB Stuttgart,€4.1M,€15K
S. Polter,26,Germany,71,1. FC Union Berlin,€3M,€24K
M. Poundjé,24,France,71,Girondins de Bordeaux,€2.5M,€21K
V. Procházka,33,Czech Republic,71,Osmanlıspor,€950K,€12K
A. Elek,28,Hungary,71,,€0,€0.00
T. Kister,30,Germany,71,SV Sandhausen,€1.8M,€5K
N. Omladič,27,Slovenia,71,SpVgg Greuther Fürth,€2.5M,€10K
Nano,32,Spain,71,UD Almería,€1.3M,€7K
F. Klos,29,Germany,71,DSC Arminia Bielefeld,€2.4M,€8K
C. Galano,26,Italy,71,Bari,€2.8M,€5K
W. Dutoit,28,France,71,KV Oostende,€2M,€9K
L. Unnerstall,26,Germany,71,VVV-Venlo,€2M,€7K
M. Franke,24,Germany,71,Norwich City,€2.7M,€20K
Aleñà,19,Spain,71,FC Barcelona B,€5M,€4K
M. Mitrović,23,Croatia,71,Beşiktaş JK,€2.8M,€24K
A. Luthe,30,Germany,71,FC Augsburg,€1.5M,€13K
G. Troupée,19,Netherlands,71,FC Utrecht,€3.2M,€4K
T. Pukki,27,Finland,71,Brøndby IF,€2.8M,€16K
V. Kavlak,28,Austria,71,Beşiktaş JK,€1.9M,€30K
L. Mora,29,Italy,71,Ferrara (SPAL),€2.3M,€11K
N. Kranjčar,32,Croatia,71,Rangers,€1.8M,€35K
M. Domizzi,37,Italy,71,F.B.C. Unione Venezia,€325K,€3K
F. Balmont,37,France,71,Dijon FCO,€750K,€10K
Pereirinha,29,Portugal,71,CF Os Belenenses,€1.8M,€6K
M. Kieftenbeld,27,Netherlands,71,Birmingham City,€2.2M,€19K
R. Amalfitano,27,France,71,Dijon FCO,€2.5M,€14K
I. Kiese Thelin,25,Sweden,71,Waasland-Beveren,€3M,€17K
G. Berardi,28,Switzerland,71,Leeds United,€1.9M,€23K
S. Medojević,26,Serbia,71,Eintracht Frankfurt,€2.5M,€17K
M. Grujić,21,Serbia,71,Liverpool,€5M,€45K
N. Albiach,24,Spain,71,Sparta Praha,€3.3M,€1K
S. Hanca,25,Romania,71,,€0,€0.00
S. Klaiber,22,Netherlands,71,FC Utrecht,€2.6M,€7K
Pedro Moreira,28,Portugal,71,Rio Ave FC,€2.4M,€8K
R. Vitiello,34,Italy,71,Ternana,€725K,€3K
D. Foulquier,24,France,71,RC Strasbourg,€2.6M,€27K
H. Dalsgaard,27,Denmark,71,Brentford,€2M,€27K
T. Dingomé,26,France,71,ES Troyes AC,€2.4M,€15K
M. Riemann,28,Germany,71,VfL Bochum,€1.9M,€11K
N. Boilesen,25,Denmark,71,FC København,€2.5M,€13K
Marc Valiente,30,Spain,71,KAS Eupen,€1.8M,€9K
Borja Valle,24,Spain,71,RC Deportivo de La Coruña,€3M,€14K
Christian Rivera,19,Spain,71,SD Eibar,€4.6M,€7K
M. Colin,25,France,71,Birmingham City,€2.5M,€18K
Martos,33,Spain,71,Sporting Charleroi,€950K,€10K
A. Avlonitis,27,Greece,71,Panathinaikos FC,€2M,€1K
Marc Navarro,21,Spain,71,RCD Espanyol,€3.2M,€13K
