L. Messi,30,Argentina,93,FC Barcelona,€105M,€565K
C. Robles,25,Colombia,67,Atlético Huila,€825K,€1K
E. Quejeda,29,Chile,67,CD Palestino,€525K,€3K
D. Bantelicia,29,Chile,67,Santiago Wanderers,€525K,€3K
M. Cejas,31,Argentina,67,Unión de Santa Fe,€675K,€9K
L. Saldaña,27,Colombia,67,Alianza Petrolera,€625K,€1K
P. Ferrari,35,Argentina,67,Rosario Central,€160K,€7K
M. Correa,27,Argentina,67,Godoy Cruz,€725K,€8K
Marcelinho Moraisco,25,Brazil,67,São Paulo Futebol Clube,€550K,€12K
Jou Silva,30,Brazil,67,Al Batin,€725K,€9K
C. Falletti,24,Uruguay,67,Bologna,€1M,€24K
J. Patiño,28,Paraguay,67,Racing Club de Avellaneda,€700K,€11K
J. Hernández,31,Colombia,67,Independiente Medellín,€525K,€3K
C. Restrepo,29,Colombia,67,Jaguares Fútbol Club,€600K,€3K
H. Hechalar,29,Argentina,67,Atlético Tucumán,€750K,€3K
Cláudio Falcão,22,Brazil,67,CD Aves,€1M,€7K
S. Martínez,34,Uruguay,67,Argentinos Juniors,€230K,€7K
C. Benavente,23,Peru,67,Sporting Charleroi,€1M,€8K
R. Vanegas,24,Colombia,67,Jaguares Fútbol Club,€1M,€3K
Cesinha,27,Brazil,67,Daegu FC,€800K,€5K
W. Serrano,30,Argentina,67,Godoy Cruz,€700K,€9K
E. Loboa,30,Colombia,67,CD America de Cali,€725K,€2K
J. Seldinarez,33,Chile,67,Curicó Unido,€300K,€3K
M. Moreno,23,Argentina,67,Club Atlético Lanús,€1M,€10K
L. Solignac,26,Argentina,67,Chicago Fire Soccer Club,€900K,€6K
J. Ramis,27,Uruguay,67,Belgrano de Córdoba,€800K,€9K
F. Rodríguez,31,Colombia,67,Atlético Bucaramanga,€500K,€2K
M. Araujo,22,Peru,67,,€0,€0.00
G. Herrera,25,Argentina,67,Talleres de Cordoba,€700K,€6K
D. Arce,25,Argentina,67,Unión de Santa Fe,€825K,€8K
Julinho,30,Brazil,67,Hokkaido Consadole Sapporo,€725K,€4K
Rafael Amorim,29,Brazil,67,Tondela,€600K,€4K
G. Maldanada,29,Chile,67,San Luis de Quillota,€600K,€3K
I. Bulos,24,Peru,67,Boavista FC,€1M,€5K
J. Mondragón,22,Colombia,67,Puebla,€1.1M,€5K
F. Cubero,38,Argentina,67,Vélez Sarsfield,€90K,€6K
G. Aguirre,35,Argentina,67,Temperley,€180K,€5K
Eli Sabiá,28,Brazil,67,Al Raed,€700K,€13K
S. Zurbriggen,27,Argentina,67,Club Atlético Lanús,€750K,€10K
S. Vicerio,25,Chile,67,Unión Española,€825K,€4K
E. Remedi,22,Argentina,67,Banfield,€1.1M,€7K
G. Páez,27,Venezuela,67,Kaizer Chiefs,€825K,€1K
Guilherme Finkler,31,Brazil,67,Wellington Phoenix,€675K,€4K
F. Evangelista,25,Argentina,67,Boca Juniors,€825K,€12K
O. Vásquez,27,Colombia,67,Patriotas Boyacá FC,€800K,€2K
Dudu,26,Brazil,67,Ohod Club,€950K,€13K
W. Cosme,32,Colombia,67,Deportivo Pasto,€600K,€2K
N. Palacios,25,Colombia,67,Alianza Petrolera,€850K,€1K
B. Avileda,25,Chile,67,San Luis de Quillota,€825K,€3K
E. Garré,35,Argentina,67,Club Atlético Huracán,€160K,€6K
Ilsinho,31,Brazil,67,Philadelphia Union,€675K,€5K
G. Ré,35,Argentina,67,Chacarita Juniors,€180K,€5K
R. Costa,24,Argentina,67,Temperley,€1M,€7K
N. Ramos,35,Colombia,67,Independiente Medellín,€180K,€1K
A. Bastía,38,Argentina,67,Colon de Santa Fe,€100K,€5K
Caio Henrique,19,Brazil,67,Atlético Madrid,€1.6M,€15K
N. Scatopano,33,Chile,67,San Luis de Quillota,€475K,€3K
M. Garrido,31,Argentina,67,Club Atlético Patronato,€650K,€7K
C. Rodríguez,27,Uruguay,67,Club Atlético Tigre,€775K,€8K
T. Garceson,25,Chile,67,Audax Italiano,€850K,€4K
Weilson Leal,29,Brazil,67,Avaí Futebol Clube,€600K,€10K
M. Carrusca,33,Argentina,67,Melbourne City,€450K,€8K
Pablo Santos,25,Brazil,66,CS Marítimo,€675K,€3K
J. Ríos,25,Colombia,66,Alianza Petrolera,€700K,€1K
Y. Rivera,28,Colombia,66,Independiente Santa Fe,€650K,€2K
M. Rolón,22,Argentina,66,Arsenal de Sarandí,€950K,€3K
H. Pertuz,28,Colombia,66,Independiente Medellín,€525K,€1K
Villiam Moraes,29,Brazil,66,Associação Atlética Ponte Preta,€475K,€5K
Bady,28,Brazil,66,Gençlerbirliği SK,€650K,€6K
Y. Díaz,25,Colombia,66,Águilas Doradas,€775K,€1K
S. Mosquera,23,Colombia,66,Deportes Tolima,€825K,€1K
C. Dajome,23,Colombia,66,Deportivo Pasto,€900K,€2K
J. Mosquera,26,Colombia,66,CD America de Cali,€675K,€1K
Dagoberto Esteiro,29,Brazil,66,Vitória,€500K,€4K
R. Torres,25,Colombia,66,Alianza Petrolera,€775K,€1K
Robson,23,Brazil,66,Boavista FC,€750K,€2K
A. González,23,Argentina,66,Godoy Cruz,€850K,€4K
M. López,26,Argentina,66,Cádiz C.F.,€725K,€3K
Y. Cabrera,26,Colombia,66,Deportivo Pasto,€700K,€1K
H. Quiñones,25,Colombia,66,FC Paços de Ferreira,€675K,€3K
Narcisso Mau,29,Brazil,66,Vitória,€475K,€4K
Botelhinonsa,29,Brazil,66,Sport Club do Recife,€475K,€5K
A. Goiri,29,Paraguay,66,Deportivo Pasto,€500K,€1K
R. Fernández,26,Chile,66,Al Fayha,€775K,€7K
R. Piris Da Motta,22,Paraguay,66,San Lorenzo de Almagro,€775K,€5K
A. Soto,22,Colombia,66,Independiente Santa Fe,€750K,€1K
F. Vismara,34,Argentina,66,Racing Club de Avellaneda,€200K,€5K
Edenildo Lagoas,29,Brazil,66,São Paulo Futebol Clube,€475K,€8K
J. Álvarez,30,Colombia,66,Alianza Petrolera,€600K,€1K
I. Vélez,32,Colombia,66,CD America de Cali,€350K,€1K
L. Escalante,25,Colombia,66,CPD Junior Barranquilla,€825K,€1K
A. Bouzat,23,Argentina,66,Boca Juniors,€950K,€6K
E. González,35,Colombia,66,Jaguares Fútbol Club,€140K,€1K
D. Balanta,23,Colombia,66,CPD Junior Barranquilla,€825K,€1K
N. Benedetti,20,Colombia,66,Asociacion Deportivo Cali,€1.2M,€1K
Y. González,22,Colombia,66,CPD Junior Barranquilla,€850K,€1K
C. Giraldo,27,Colombia,66,Tigres FC,€550K,€1K
Jeffrén,29,Venezuela,66,Grasshopper Club Zürich,€625K,€6K
D. Gómez,25,Colombia,66,Águilas Doradas,€775K,€1K
P. Aguilar,32,Argentina,66,San Martín de San Juan,€350K,€3K
N. Bertocchi,28,Argentina,66,Club Atlético Tigre,€650K,€4K
C. Carrillo,24,Colombia,66,Jaguares Fútbol Club,€775K,€1K
Hebert,26,Brazil,66,Piast Gliwice,€650K,€2K
N. Stefanelli,23,Argentina,66,AIK Solna,€950K,€3K
Chris Farminhão,33,Brazil,66,Atlético Clube Goianiense,€260K,€4K
C. Giraldo,37,Colombia,66,Deportivo Pasto,€90K,€1K
L. Ospina,26,Colombia,66,Alianza Petrolera,€675K,€1K
F. Fragapane,24,Argentina,66,Unión de Santa Fe,€850K,€4K
M. Orihuela,25,Argentina,66,Club Atlético Tigre,€675K,€4K
D. Asprilla,25,Colombia,66,Portland Timbers,€800K,€3K
J. Quiñones,20,Colombia,66,Lobos de la BUAP,€1.1M,€14K
Mateus Gonçalves,22,Brazil,66,Deportivo Toluca,€950K,€5K
F. Micolta,27,Colombia,66,Puebla,€750K,€3K
F. Banguero,28,Colombia,66,CD Los Millionarios Bogota,€500K,€1K
J. Moreno,23,Venezuela,66,,€0,€0.00
S. Adelos,29,Chile,66,Curicó Unido,€500K,€1K
M. Caicedo,25,Ecuador,66,,€0,€0.00
Wescley,25,Brazil,66,Vissel Kobe,€800K,€2K
D. Zabala,25,Uruguay,66,Unión de Santa Fe,€775K,€4K
E. Olivera,27,Argentina,66,Colon de Santa Fe,€650K,€3K
W. Díaz,39,Colombia,66,Jaguares Fútbol Club,€40K,€1K
Yann,22,Brazil,66,Aalborg BK,€900K,€4K
Adryan Limeira,25,Brazil,66,Associação Atlética Ponte Preta,€725K,€5K
T. Pochettino,21,Argentina,66,Defensa y Justicia,€1.1M,€5K
A. Arregui,24,Argentina,66,Temperley,€675K,€3K
L. Perdomo,20,Argentina,66,Gimnasia y Esgrima La Plata,€925K,€3K
D. Martínez,27,Argentina,66,Unión de Santa Fe,€600K,€5K
Danilo Sacrio,25,Brazil,66,Clube Atlético Paranaense,€725K,€5K
J. Ardaiz,18,Uruguay,66,Royal Antwerp FC,€1.3M,€3K
I. Rivas,29,Colombia,66,Tigres FC,€500K,€1K
Nildo Reisão,33,Brazil,66,Fluminense Football Club,€260K,€9K
V. Zapata,31,Colombia,66,Jaguares Fútbol Club,€575K,€1K
H. Obando,24,Colombia,66,Atlético Bucaramanga,€750K,€1K
H. Pereira,30,Uruguay,66,Club Atlético Tigre,€475K,€4K
Emílio Trevões,29,Brazil,66,Atlético Clube Goianiense,€650K,€5K
H. Bernardello,30,Argentina,66,Montreal Impact,€475K,€2K
N. Mezquida,25,Uruguay,66,Vancouver Whitecaps FC,€775K,€3K
Renan Tojeiras,33,Brazil,66,São Paulo Futebol Clube,€260K,€7K
B. Angulo,23,Colombia,66,CD America de Cali,€800K,€1K
Dilson Calegari,33,Brazil,66,Clube Atlético Paranaense,€400K,€5K
A. Navarro,32,Uruguay,66,Puebla,€525K,€3K
G. Maroni,18,Argentina,66,Boca Juniors,€1.3M,€4K
A. Luna,25,Uruguay,66,Tiburones Rojos de Veracruz,€775K,€3K
M. Manotas,21,Colombia,66,Houston Dynamo,€900K,€2K
Y. Mena,25,Colombia,66,Alianza Petrolera,€825K,€1K
M. Tévez,20,Argentina,66,Newell's Old Boys,€1.1M,€4K
Marteli,31,Bolivia,66,,€0,€0.00
A. Figueroa,29,Colombia,66,CD Los Millionarios Bogota,€500K,€2K
J. Gómez,21,Colombia,66,CPD Junior Barranquilla,€1M,€1K
D. Drocco,28,Argentina,66,Arsenal de Sarandí,€650K,€4K
Ever Rodeiro,33,Brazil,66,Atlético Clube Goianiense,€400K,€4K
Y. Arrechea,36,Colombia,66,Corporación Club Deportivo Tuluá,€90K,€1K
S. Nagüel,24,Argentina,66,Racing Club de Avellaneda,€850K,€5K
C. Mafla,24,Colombia,66,Atletico Nacional Medellin,€700K,€1K
L. Di Lorenzo,36,Argentina,66,Temperley,€200K,€2K
Y. Mejía,26,Colombia,66,Atlético Bucaramanga,€700K,€2K
M. Caranta,38,Argentina,66,Talleres de Cordoba,€40K,€2K
Raphael Doninho,29,Brazil,66,Clube Atlético Mineiro,€625K,€10K
G. Valverde,27,Bolivia,66,,€0,€0.00
L. Barrera,26,Argentina,66,San Jose Earthquakes,€750K,€3K
Y. Gómez Andrade,25,Colombia,66,Unión de Santa Fe,€675K,€4K
M. Figueroa,27,Argentina,66,Temperley,€750K,€4K
I. Bella,27,Argentina,66,Arsenal de Sarandí,€675K,€3K
S. Vega,19,Colombia,66,CD Los Millionarios Bogota,€1.2M,€1K
O. Fisdono,25,Chile,66,Curicó Unido,€725K,€2K
L. León,24,Ecuador,66,,€0,€0.00
L. Butrón,40,Peru,66,,€0,€0.00
C. Gazale,25,Chile,66,Santiago Wanderers,€725K,€2K
C. Oliveira Souza,21,Brazil,66,MSV Duisburg,€900K,€2K
E. Barrega,29,Chile,66,Curicó Unido,€650K,€2K
G. Ramírez,22,Argentina,66,Talleres de Cordoba,€900K,€4K
P. Cuadra,22,Argentina,66,Racing Club de Avellaneda,€1M,€5K
L. Menossi,23,Argentina,66,Club Atlético Tigre,€825K,€3K
J. Moreno,20,Colombia,66,CD Once Caldas Manizales,€975K,€1K
B. Pittón,24,Argentina,66,Unión de Santa Fe,€750K,€3K
S. Gorga,23,Uruguay,66,Chacarita Juniors,€825K,€7K
E. Montagna,23,Argentina,66,Temperley,€900K,€5K
Daniel Amora,29,Brazil,66,Al Raed,€625K,€7K
Luis Marleiro,25,Brazil,66,Vitória,€725K,€4K
E. Franquez,25,Chile,66,Curicó Unido,€550K,€1K
D. López,25,Colombia,66,Jaguares Fútbol Club,€875K,€1K
R. Matisano,29,Chile,66,Club de Deportes Temuco,€475K,€1K
D. Bejarano,25,Bolivia,66,,€0,€0.00
Leo Pereira,21,Brazil,66,Orlando City Soccer Club,€725K,€2K
V. Dávila,19,Chile,66,Necaxa,€875K,€2K
L. Gonzaloz,29,Chile,66,Club de Deportes Temuco,€475K,€1K
Abner,21,Brazil,66,Estoril Praia,€1M,€22K
E. Tellechea,30,Uruguay,66,Bahía Blanca,€600K,€3K
H. Sendiero,29,Chile,66,Santiago Wanderers,€475K,€2K
O. Benítez,26,Argentina,66,Gimnasia y Esgrima La Plata,€700K,€4K
J. Zuluaga,24,Colombia,66,Jaguares Fútbol Club,€750K,€1K
D. Miloc,26,Argentina,66,Atlético Tucumán,€700K,€3K
J. Cano,34,Colombia,66,La Equidad,€180K,€1K
L. Carteldo,29,Chile,66,Audax Italiano,€475K,€2K
Ricardo Santos,30,Brazil,66,Cerezo Osaka,€625K,€2K
C. Lema,26,Argentina,66,Belgrano de Córdoba,€675K,€4K
M. Zappino,36,Brazil,66,Frosinone,€90K,€1K
R. Lentini,28,Argentina,66,Bahía Blanca,€675K,€4K
J. Elías,21,Argentina,66,Newell's Old Boys,€825K,€4K
J. Mansilla,30,Argentina,66,Club Atlético Tigre,€600K,€4K
P. Lezceno,33,Chile,66,Deportes Iquique,€260K,€1K
A. Doffo,22,Argentina,66,Vélez Sarsfield,€1M,€4K
Leandrinho,31,Brazil,66,Medicana Sivasspor,€575K,€4K
A. Busteño,33,Chile,66,CD Huachipato,€260K,€2K
L. Miranda,23,Argentina,66,Defensa y Justicia,€925K,€4K
A. Imperiale,30,Argentina,66,San Jose Earthquakes,€475K,€2K
J. Adelalla,33,Chile,66,Curicó Unido,€400K,€2K
J. Calesti,29,Chile,66,Audax Italiano,€625K,€2K
G. Viscarra,24,Bolivia,66,,€0,€0.00
C. Flórez,22,Colombia,66,Alianza Petrolera,€900K,€1K
R. Saravia,24,Argentina,66,Racing Club de Avellaneda,€750K,€3K
M. Restrepo,36,Colombia,66,La Equidad,€90K,€1K
A. Sebrino,25,Chile,66,CD Palestino,€725K,€2K
Victor Massaia,25,Brazil,66,Grupo Desportivo de Chaves,€650K,€2K
N. Solís,23,Argentina,66,Club Atlético Huracán,€1M,€6K
I. Furios,38,Argentina,66,Club Atlético Patronato,€90K,€2K
A. Ricaurte,25,Colombia,66,Atlético Huila,€825K,€1K
Raí,19,Brazil,66,Real Zaragoza,€1.2M,€2K
Diego Maurício,26,Brazil,66,Gangwon FC,€775K,€2K
W. Pacheco,22,Colombia,66,La Equidad,€800K,€1K
N. Birones,33,Chile,66,San Luis de Quillota,€260K,€1K
I. Jarano,33,Chile,66,CD O'Higgins,€400K,€2K
F. Cardozo,22,Argentina,66,Arsenal de Sarandí,€750K,€3K
D. Londoño,22,Colombia,66,Envigado FC,€900K,€1K
Gerson,25,Brazil,66,Gangwon FC,€675K,€3K
N. Avellaneda,24,Argentina,66,Club Atlético Lanús,€700K,€3K
C. Pérez,31,Colombia,66,Águilas Doradas,€425K,€1K
L. Mosquera,28,Colombia,66,Águilas Doradas,€650K,€1K
Luisinho,26,Brazil,66,Al Faisaly,€750K,€7K
M. Rosales,36,Argentina,66,Vancouver Whitecaps FC,€220K,€2K
Cleylton Santos,24,Brazil,66,CF Os Belenenses,€700K,€2K
J. Valdez Chamorro,23,Argentina,66,Club Atlético Lanús,€900K,€4K
J. Pardaneos,25,Chile,66,Club de Deportes Temuco,€700K,€1K
L. Geminiani,26,Argentina,66,Club Atlético Patronato,€650K,€3K
Jallyson Neto,25,Brazil,66,Sport Club do Recife,€550K,€4K
H. Mojica,24,Colombia,65,Asociacion Deportivo Cali,€700K,€1K
A. Fernández,31,Uruguay,65,San Martín de San Juan,€475K,€3K
J. Chunga,25,Colombia,65,CPD Junior Barranquilla,€500K,€1K
W. Creavalle,26,Guyana,65,Philadelphia Union,€550K,€2K
D. Giraldo,25,Colombia,65,Asociacion Deportivo Cali,€625K,€1K
Bebeto,27,Brazil,65,CS Marítimo,€450K,€3K
O. Gaona Lugo,26,Paraguay,65,Bahía Blanca,€575K,€4K
P. Rojas,25,Colombia,65,Jaguares Fútbol Club,€650K,€1K
A. Tapia,30,Colombia,65,Corporación Club Deportivo Tuluá,€500K,€1K
B. Cascini,20,Argentina,65,Estudiantes de La Plata,€950K,€4K
Kainho Selva,29,Brazil,65,Vitória,€400K,€4K
M. Asenjo,22,Argentina,65,Banfield,€775K,€4K
C. Amaya,26,Colombia,65,Asociacion Deportivo Cali,€675K,€1K
Lucas Possignolo,23,Brazil,65,Portimonense SC,€650K,€2K
A. Rodríguez,24,Colombia,65,Atletico Nacional Medellin,€775K,€2K
Henrique Jardinel,29,Brazil,65,Associação Atlética Ponte Preta,€425K,€5K
J. Martínez,23,Colombia,65,Envigado FC,€550K,€1K
A. Figuera,27,Venezuela,65,,€0,€0.00
Tomás Nuninho,33,Brazil,65,Associação Chapecoense de Futebol,€220K,€5K
S. Luna,29,Argentina,65,Belgrano de Córdoba,€400K,€4K
K. Londoño,23,Colombia,65,Jaguares Fútbol Club,€800K,€1K
D. Mendoza,24,Argentina,65,Club Atlético Huracán,€775K,€4K
Peter Abradanel,29,Brazil,65,Associação Atlética Ponte Preta,€375K,€4K
J. Leudo,23,Colombia,65,Atlético Huila,€625K,€1K
G. Marinelli,28,Argentina,65,Colon de Santa Fe,€475K,€3K
I. Escobar,21,Argentina,65,Talleres de Cordoba,€725K,€3K
W. Mosquera,32,Colombia,65,Jaguares Fútbol Club,€300K,€1K
D. Valoyes,20,Colombia,65,La Equidad,€1.2M,€1K
R. Barrios,24,Argentina,65,Defensa y Justicia,€625K,€3K
G. Diaz,21,Colombia,65,Independiente Medellín,€775K,€1K
Assis,27,Brazil,65,Boavista FC,€375K,€2K
C. Vargas,27,Colombia,65,Atletico Nacional Medellin,€450K,€1K
J. Hinestroza,21,Colombia,65,Tigres FC,€875K,€1K
J. Valencia,35,Colombia,65,Deportivo Pasto,€230K,€1K
C. Tabó,23,Uruguay,65,Club Atlas,€800K,€5K
Lúcio Corteijo,25,Brazil,65,Vitória,€475K,€4K
S. Colombatto,20,Argentina,65,Perugia,€1.2M,€10K
M. Solís,34,Colombia,65,Independiente Santa Fe,€220K,€1K
Ewerton,24,Brazil,65,Portimonense SC,€575K,€2K
Adnan Vidual,25,Brazil,65,Sport Club do Recife,€475K,€4K
F. Acosta,21,Uruguay,65,Villarreal CF,€875K,€7K
H. Da Campo,22,Argentina,65,Rosario Central,€750K,€4K
Y. Herrera,19,Venezuela,65,New York City Football Club,€825K,€2K
N. Dibble,20,Uruguay,65,Gimnasia y Esgrima La Plata,€875K,€4K
J. Varela,29,Colombia,65,Águilas Doradas,€525K,€1K
L. Villarruel,26,Argentina,65,Bahía Blanca,€575K,€4K
D. Novoa,28,Colombia,65,La Equidad,€450K,€1K
A. Lutego,29,Chile,65,Club de Deportes Temuco,€425K,€1K
Davidson,26,Brazil,65,Grupo Desportivo de Chaves,€575K,€3K
A. Corzo,28,Peru,65,,€0,€0.00
O. Bagüí,34,Ecuador,65,,€0,€0.00
J. Malagón,24,Colombia,65,Tigres FC,€650K,€1K
Leandrinho,18,Brazil,65,Napoli,€1.1M,€8K
R. Vera,34,Argentina,65,Club Atlético Patronato,€160K,€3K
S. Bueno,18,Uruguay,65,FC Barcelona B,€1M,€1K
F. Álvarez,24,Colombia,65,Independiente Medellín,€625K,€1K
Freire,27,Brazil,65,Shimizu S-Pulse,€450K,€2K
D. Briceño,31,Colombia,65,Alianza Petrolera,€375K,€1K
T. Rodríguez,21,Argentina,65,Genoa,€975K,€7K
M. Pitton,22,Argentina,65,Unión de Santa Fe,€625K,€3K
F. Crivelli,35,Argentina,65,Club Atlético Tigre,€130K,€2K
J. Amoroso,29,Argentina,65,Newell's Old Boys,€525K,€5K
Jean Cleber,27,Brazil,65,CS Marítimo,€450K,€3K
G. Esparza,24,Argentina,65,Puebla,€725K,€5K
M. Bíttolo,27,Argentina,65,Albacete Balompié,€500K,€3K
F. Grillo,24,Argentina,65,Vélez Sarsfield,€575K,€4K
F. Lanzillotta,24,Argentina,65,Argentinos Juniors,€600K,€2K
Evandro,29,Brazil,65,Daegu FC,€550K,€2K
P. Estupiñán,19,Ecuador,65,UD Almería,€725K,€7K
S. López,31,Argentina,65,Jaguares Fútbol Club,€325K,€1K
F. Angileri,23,Argentina,65,Godoy Cruz,€725K,€4K
F. Cristaldo,20,Argentina,65,Defensa y Justicia,€650K,€5K
F. Escobar,22,Argentina,65,Newell's Old Boys,€675K,€4K
E. Gómez,23,Argentina,65,Rosario Central,€600K,€4K
M. Rojas,21,Paraguay,65,Club Atlético Lanús,€975K,€4K
G. Montoya,34,Argentina,65,Belgrano de Córdoba,€220K,€3K
Paulo Otávio,22,Brazil,65,FC Ingolstadt 04,€700K,€5K
R. Salinas,31,Argentina,65,Ettifaq FC,€475K,€5K
M. Castro,29,Uruguay,65,Unión de Santa Fe,€375K,€3K
J. Quiroga,35,Argentina,65,Belgrano de Córdoba,€120K,€3K
J. Rivas,29,Colombia,65,CD Los Millionarios Bogota,€425K,€2K
N. Freire,23,Argentina,65,PEC Zwolle,€675K,€3K
N. Bandiera,27,Argentina,65,Belgrano de Córdoba,€575K,€5K
L. Chiaretti,29,Brazil,65,Cittadella,€525K,€1K
Jean Carlos,21,Brazil,65,Granada CF,€800K,€3K
A. Aguilar,28,Paraguay,65,,€0,€0.00
L. Olaza,22,Uruguay,65,Talleres de Cordoba,€650K,€3K
M. Giordano,37,Argentina,65,Club Atlético Huracán,€40K,€2K
M. Lucero,27,Argentina,65,Banfield,€625K,€5K
I. Boggino,31,Argentina,65,Temperley,€375K,€3K
P. Azogue,22,Bolivia,65,,€0,€0.00
D. Rodríguez,21,Argentina,65,River Plate,€875K,€4K
M. Cardona,21,Colombia,65,Chacarita Juniors,€925K,€3K
A. Scifo,29,Argentina,65,Temperley,€400K,€3K
M. Galmarini,35,Argentina,65,Club Atlético Tigre,€120K,€3K
L. Paz,28,Colombia,65,Deportes Tolima,€450K,€1K
Romário,24,Brazil,65,Kalmar FF,€750K,€2K
João Pedro,24,Brazil,65,Al Fateh,€700K,€8K
L. Caicedo,21,Colombia,65,Corporación Club Deportivo Tuluá,€925K,€1K
Nito Carbelho,25,Brazil,65,Avaí Futebol Clube,€600K,€5K
F. Oyerze,29,Chile,65,Audax Italiano,€375K,€1K
G. Zárate,32,Argentina,65,FC Lausanne-Sports,€425K,€4K
E. Ávila,23,Argentina,65,SD Huesca,€825K,€5K
C. Bernardi,27,Argentina,65,Colon de Santa Fe,€575K,€4K
G. Torres,21,Colombia,65,Atletico Nacional Medellin,€950K,€2K
Ronaldo,27,Brazil,65,Novara,€550K,€2K
A. Correa,23,Colombia,65,La Equidad,€700K,€1K
T. Nezuñir,29,Chile,65,CD Palestino,€400K,€2K
L. Velázquez,28,Argentina,65,Tiburones Rojos de Veracruz,€550K,€3K
F. Geraldoza,33,Chile,65,Santiago Wanderers,€220K,€2K
F. Godoy,27,Argentina,65,Talleres de Cordoba,€550K,€4K
Everton,23,Brazil,65,CS Marítimo,€700K,€3K
J. Ayala,29,Argentina,65,Temperley,€375K,€3K
J. Sarnida,25,Chile,65,San Luis de Quillota,€475K,€1K
Thiago Xavier,33,Brazil,65,Valenciennes FC,€220K,€2K
Alex,26,Brazil,65,Silkeborg IF,€600K,€4K
J. Trejo,25,Argentina,65,Independiente,€650K,€6K
Barros,24,Brazil,65,Ventforet Kofu,€775K,€2K
F. Rašić,25,Argentina,65,Arsenal Tula,€700K,€8K
M. Acosta,25,Paraguay,65,CD Once Caldas Manizales,€550K,€1K
C. Lanoas,25,Chile,65,CD Palestino,€475K,€1K
A. Romero,27,Argentina,65,Montreal Impact,€575K,€3K
D. Mancini,20,Argentina,65,Tours FC,€925K,€8K
Edison Tarabai,31,Brazil,65,Al Batin,€475K,€5K
C. Villanueva,33,Argentina,65,Bahía Blanca,€210K,€3K
L. Gamba,30,Argentina,65,Unión de Santa Fe,€525K,€5K
M. Catalán,24,Argentina,65,Estudiantes de La Plata,€600K,€4K
J. Meza,23,Colombia,65,Águilas Doradas,€625K,€1K
E. Álvarez,28,Paraguay,65,CD Once Caldas Manizales,€550K,€1K
M. Bareiro,22,Argentina,65,Defensa y Justicia,€825K,€4K
M. Calzada,27,Uruguay,65,Arsenal de Sarandí,€600K,€4K
Y. Mena,27,Colombia,65,Atlético Huila,€575K,€1K
J. Komar,20,Argentina,65,Talleres de Cordoba,€925K,€3K
O. Tapiano,25,Chile,65,Club de Deportes Temuco,€600K,€1K
Rodrigo,24,Brazil,65,CD Aves,€625K,€3K
E. Ávila,30,Colombia,65,Jaguares Fútbol Club,€400K,€1K
E. Brítez,25,Argentina,65,Unión de Santa Fe,€575K,€4K
C. Valoyes,33,Colombia,65,Patriotas Boyacá FC,€350K,€1K
E. Córdoba,23,Colombia,65,Independiente Medellín,€600K,€1K
S. Peña,21,Peru,65,,€0,€0.00
H. Fertoli,22,Argentina,65,Newell's Old Boys,€825K,€4K
Jhonatan,26,Brazil,65,Moreirense FC,€450K,€2K
P. Aquino,22,Peru,65,Lobos de la BUAP,€625K,€11K
P. Velasco,24,Ecuador,65,,€0,€0.00
Wesley,22,Brazil,65,Estoril Praia,€650K,€2K
J. Restrepo,39,Colombia,65,Águilas Doradas,€40K,€1K
P. Míguez,30,Uruguay,65,Puebla,€500K,€3K
R. Córdoba,27,Colombia,65,Jaguares Fútbol Club,€525K,€1K
Ibson Melo,27,Brazil,65,CS Marítimo,€575K,€3K
W. Jordán,26,Colombia,65,Grupo Desportivo de Chaves,€675K,€3K
A. Palacios,25,Colombia,65,CD America de Cali,€675K,€1K
Ermel,22,Brazil,65,CD Feirense,€825K,€3K
P. Tavima,31,Colombia,65,Alianza Petrolera,€375K,€1K
P. Santillo,37,Argentina,65,Arsenal de Sarandí,€40K,€2K
L. Ochoa,32,Colombia,65,Atlético Bucaramanga,€300K,€1K
P. Cáceres,32,Uruguay,65,Puebla,€300K,€3K
F. Soldano,22,Argentina,65,Unión de Santa Fe,€800K,€4K
A. Balboa,23,Uruguay,65,Club Atlético Patronato,€775K,€3K
E. Bonifacio,23,Argentina,65,Gimnasia y Esgrima La Plata,€650K,€4K
G. Villarruel,24,Argentina,64,San Martín de San Juan,€625K,€3K
S. Silva,26,Uruguay,64,CD America de Cali,€550K,€1K
J. Vitale,21,Argentina,64,Unión de Santa Fe,€600K,€4K
Bernard Vicidal,29,Brazil,64,Atlético Clube Goianiense,€350K,€4K
C. Sinisterra,25,Colombia,64,Águilas Doradas,€525K,€1K
L. Cardoza,32,Colombia,64,Deportes Tolima,€260K,€1K
G. Cotugno,22,Uruguay,64,Real Oviedo,€625K,€2K
J. Imbert,27,Argentina,64,Chacarita Juniors,€475K,€4K
E. Correa,24,Colombia,64,Deportes Tolima,€625K,€1K
R. Steer,35,Colombia,64,Jaguares Fútbol Club,€210K,€1K
Tocantins,21,Brazil,64,Estoril Praia,€675K,€3K
C. Rentería,21,Colombia,64,Deportes Tolima,€650K,€11K
J. Núñez,31,Colombia,64,Deportivo Pasto,€400K,€1K
E. Velasco,25,Colombia,64,Atletico Nacional Medellin,€500K,€2K
M. Konyk,19,Argentina,64,Sevilla Atlético,€750K,€1K
F. Torgnascioli,26,Uruguay,64,Lorca Deportiva CF,€400K,€2K
